Id,Address1,Address2,Area,Country,City,State,Region,Pincode
19222,"1-1-1/6,BURAMPET BYPASS ROAD            ","NARASARAOPET,DIST.GUNTUR                ",,,GUNTUR                   ,,,522001
11646,7304/4 Shukal Kund Road,Ambala City,,,Ambala,Haryana,,134002
19224,"D.NO.31-7-44,GROUND FLOOR & FIRST FLOOIR",                                        ,,,RAJAHMUNDRY              ,,,533101
1782,"Lakshminilaya, Ii Flr, 100Ft Rd.","Vidyanagar,",,India,Mandya,Karnataka,NA,571401
11649,,Saraiyaganj,,,Muzafarpur,,,842001
5156,"Sunshine House 130-A, Main Road, Near Lakshmi Hall Kalyana Mandapam","Podanur, Coimbatore",,India,Coimbatore,Tamil Nadu,Coimbatore,641023
1783,"4/11, Brodipet D. No. 5-46-24",Guntur,,India,Guntur,Telangana,NA,522002
11650,,,,,Khammam,,,
11651,,,,,Bobbili,,,
11653,,,,,Mohali,,,
11654,,,,,Bhota,,,
11655,,,,,Ongole,,,
22848,,,,,Hospet,Karnataka,,
1784,"Main Bazar,","Sarkaghat, Mandi",,India,Mandi,Himachal Pradesh,NA,175024
11656,Sarkaghat Dist (Mandi),H.P,,,Sarkaghat,Himachal Pradesh,,175024
20790,RAFI AHMED KIDWAI SCHOOL CHOURAHA       ,HARDOI                                  ,,,HARDOI                   ,,,241001
22172,"MAIN BAZAR, SARKAGHAT, DISTT.MANDI      ",                                        ,,,MANDI                    ,,,175024
11657,,,,,Coimbatore,,,
1785,W&C Hospital Road,Thycaud P.O.,,India,Trivandrum,Kerala,NA,695014
22012,"NEAR SBI BANK, BURIA CHOWK,             ","JAGADHRI, DISTT.YAMUNANAGAR             ",,,YAMUNANAGAR              ,,,135003
11658,Po + Town Arambagh Dist Hooghly,Beneapara Ward No.,4,,Town Arambagh,,,111111
5157,"Wp-477, 1st Floor, Shiv Market","Wazirpur Village, Delhi",,India,Delhi,Delhi,Delhi-NCR,110052
7065,"No. D5/167/A, 1182/A, Ramya Loka, Second Cross, Ashok Nagar",Mandya,,India,Mandya,,,571401
22850,,,,,Chidambaram,Tamil Nadu,,
11659,,,,,Hisar,,,
11660,,,,,Tanjore,,,
5158,"32, K.N Sen Lane, New Ballygunge","Kasba, Kolkata",,India,Kolkata,West Bengal,Kolkata,700042
1786,Rangagora Road,Tinsukia,,India,Tinsukia,Assam,NA,786125
11661,,,,,Midnapur,,,
18988,"446,SETHI MARKET                        ",KHAIR NAGAR BAZAR                       ,,,MEERUT                   ,,,       
11662,,Shop No. 57/68A,Old Municipal Office Road,,Kurnool,,,518001
5159,"D No. 76-3-11/3, Shop Number- 1, Darga Plots, Ashram Road","Bhavanipuram, Vijayawada",,India,Vijayawada,Andhra Pradesh,Krishna,520012
5160,D No. 11-25-59 Challamraju Vari Street,"Tarapet, Vijayawada",,India,Vijayawada,Andhra Pradesh,Krishna,520001
5161,"11/38/19, Palli Veedhi","Kothapet, Vijayawada",,India,Vijayawada,Andhra Pradesh,Krishna,520001
1787,"D.No. 3-4-130 Shop No.5, Hima Appartments","Barakathpura, Hyderabad",,India,Hyderabad,Telangana,NA,500027
19225,SHOP NO 37-1-69-29                      ,SUNDARAIAH BHAVAN ROAD                  ,,,ONGOLE                   ,,,523002
19226,"SHOP NO.37-1-69-29,                     ",SUNDARAIAH BHAVAN ROAD                  ,,,ONGOLE                   ,,,523 002
11663,,,,,Nabadwip,,,
11664,Hyderabad,D.No. 4-4-230/1 Inder Bagh,Sultan Bazar,,,,,500195
11665,,,,,Hyderabad,,,
5162,"59/117, First Floor, Shiv Kripa Market, Birhana Road",Kanpur,,India,Kanpur,Uttar Pradesh,Kanpur,208001
19488,32 VRINDAVAN NAGAR                      ,BIAORA                                  ,,,BIAORA                   ,,,465674
11666,"Shop No:1&2,Sanjeevani Nilay.","Kakumanuvari Street,Kothapet",,,Guntur,Andhra Pradesh,,520001
11667,,Dhobi Muhallah Lohardaga Road,Gumla Jharkhand,,Gulma,,,835207
19824,"2080/20,NEW MAHAJAN MARKET              ",KATRA SHER SINGH                        ,,,AMRITSAR                 ,,,143001
1788,Bata Chowk,Madhubani,,India,Madhubani,Bihar,NA,847211
11668,Sultanpur,Parkins Ganj,Sultanpur,,Sultanpur,,,228001
11669,,Janata Bhawan Welfare Trust,Sirsa,,Sirsa,,,125001
11670,,Benta Chowk,,,,,,846003
1789,"44, South Car Street",Vagaiyadi Corner Tirunelveli Town,,India,Tirunelveli,Tamil Nadu,NA,627006
11671,"Patel Nagar,",Chindwara (M.P.),"Ward No. 30, Behind Chitrakoot Complex,",,Chindwara,Madhya Pradesh,,480001
11673,,,,,Delhi,,,
21134,"62/14,                                  ",OLD RAJINDER NAGAR                      ,,,NEW DELHI                ,,,110060
1790,"Sector 10, Plot No 42, Dwarka,",New Delhi,,India,New Delhi,Delhi,NA,110075
18989,"1,MAHASHAYA MARKET                      ",PHAPHALA STREET RLY ROAD                ,,,ALIGARH                  ,,,       
11674,,,,,Agra,,,
11675,Maunath Bhanjan,Mugalpura,,,Mau,,,275101
11676,Mgh Road Jodhpur,Shop No.24 & 25 Opp Sir Pratap School,Medical Market,,Jodhpur,,,342001
18995,SAMAD ROAD                              ,                                        ,,,ALIGARH                  ,,,202001
22852,,,,,Pithoragarh,Uttaranchal,,
11678,Khordha,Plot No.10/1756,Nabinabag,,Khordha,,,752055
11679,,,,,Varanasi,,,
1791,"Kaniyampar Ambil House,","Mission Quarters, Aristo Road,",,India,Trichur,Kerala,NA,680005
1792,"K-61/130, Sapt Sagar",Varanasi,,India,Varanasi,Uttar Pradesh,NA,221001
1793,"K-61/113, Sapatsagar",Varanasi,,India,Varanasi,Uttar Pradesh,NA,221001
22853,,,,,Anakapalle,Andra Pradesh,,
11681,Gold Market Pithapuram-533450,D.No.- 5-3-31 Main Road,,,Pitapuram - 08869 251468 9848628168,,,533450
11683,Kakinada-533001.,D.No-25-6-4,Ganjam Vari Street,,Kakinada,,,533001
19489,110 GROUND FLOOR DAWA BAZAR             ,R N T MARG                              ,,,INDORE                   ,,,0
11684,Manipur,R.M.C. Gate,Imphal,,Imphal,,,795001
22855,,,,,Manipur,Manipur,,
22856,,,,,Kottayam,Kerala,,
1794,"Sector 15, Office No 101 A, First Floor, Chawla Complex, Plot No 38","Cbd Belapur, Navi Mumbai",,India,Navi Mumbai,Maharashtra,NA,400614
11686,Gorakhpur,Lari House,Gandhi Park,,Gorakhpur,,,273001
11688,,Lar Bazar Salempur Tehsil,,,Deoria,,,274502
7336,"63 Gopi Colony,","Old Faridabad,",,India,,Haryana,,129001
1795,"113 / 10 Ka,","Aminabad Park,",,India,Lucknow,Uttar Pradesh,NA,226018
1796,"Off Karve Road, 10/15 A, Erandavana Dwidal,","Nursing Home,",,India,Pune,Maharashtra,NA,411004
5163,"Sai Swarg, Block No. 42, Near Bk No. 35, Opposite Tomar Nursing Home","Ulhasnagar, Thane",,India,Thane,Maharashtra,Thane,421001
11690,,,,,Chandigarh,,,
1797,"Plot No. 2731, Mausi Mandi Road,","Titilagarh, Balangir",,India,Bolangir,Odisha,NA,767033
11692,Madurai Road Ramnathapuram,1 St Floor 76/1,,,,,,623501
18990,C/O ATUL LATIKA HOSPITAL                ,                                        ,,,BAREILLY                 ,,,       
21269,"SHOP NO.37,GANDHI MARKET                ",                                        ,,,LATUR                    ,,,413512
11693,,,,,Warangal,,,
1798,"Sikh Village Flat No :-303, Kn Yadav Apartments","Besides Raja Rajeshwari Garden,",,India,Secunderabad,Telangana,NA,500009
11694,,,,,Ludhiana,,,
11695,Hospital Road Siwan -,Noor Market,,,Siwan,,,841226
1799,"S.No.4065, H.No.7333, Juna Bazar,",Ahmednagar,,India,Ahmednagar,Maharashtra,NA,414001
1800,4-3-147/A K Lane,"Kandaswamy Lane,Sultan Bazaar",,India,Hyderabad,Telangana,NA,500095
5165,Birhana Road,Kanpur,,India,Kanpur,Uttar Pradesh,Kanpur,208001
5166,"58/77, Neel Wali Gali","Birhana Road, Kanpur",,India,Kanpur,Uttar Pradesh,Kanpur,208001
5164,"Dawa Bazar, Chinchwad Station","Chinchwad, Pune",,India,Pune,Maharashtra,PCMC,411019
11698,Kanyakumari District,No.36/8-3 (New No. 31-3)Ground Floor,South Car Street,,Nagercoil,,,629001
11703,,,,,Nagercoil,,,
1801,"4-1-1976, Pandariba",Aurangabad,,India,Aurangabad,Maharashtra,NA,431001
20791,"35, KAMLA MARKET                        ",                                        ,,,BANDA                    ,,,210001
5167,"Shop No. 36, Plot No. 394, Stand View CHS, Behind S T Stand","Panvel, Navi Mumbai",,India,Raigad,Maharashtra,Raigad,410206
22859,,,,,Kolkata,West Bengal,,
7066,"1St Flr 'A' Block Usa Centre, Coen Road",Hubli,,India,Hubli,Karnataka,NA,580020
22860,,,,,Cuttack,Orissa,,
11704,,,,,Nellore,,,
11705,Stand P. O.:- Katrasgarh,Main Road Near,Taxi,,Dhanabad,,,828113
1803,"Shop No. G - 22, G - 23 & F - 45, F 46","Ram Raja Dava Bazar Pvt. Ltd. Chelaram Compound,",,India,Jhansi,Uttar Pradesh,NA,284001
11706,,D. No. 1-6 -141/5/6/1/E K K Road,Suryapet Nalgonda -,,Suryapeta,,,508201
6838,"Shop No.37, 38, 39, 40, Plot No.394, Stand View CHS, Behind S T Stand","Panvel, Navi Mumbai",,India,Panvel,Maharashtra,Raigad,410206
11707,Bargarh (Orissa),Lamba Building Shop,No-7,,Bargarh,,,768028
22861,,,,,Bikaner,Rajasthan,,
11710,,,,,Muzaffarpur,,,
11711,,,,,Nalbari,,,
5168,Dawa Bazar,Indore,,India,Indore,Madhya Pradesh,Indore,452001
11712,,,,,Saharanpur,,,
22862,,,,,Hyderabad,Telangana,,
11713,Dist-Pgs (South) W.B.,Vill-Khastika,,,Bakhrahat,,,743377
5169,"H.No. 12-1, Ground Floor, Shop No. 3, Trr Township, Balapur Mandal","Meerpet, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500097
5170,"Plot No90, Riddhi Siddhi Banglow, Opposite Dayanand School, Sector No1. Charkop, Kandivali West","Kandivali, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400067
5171,"Gala No-103, Part-1, Building No. 2, Unico Industrial Park, Tungareshwar Fatta, Sativali, Vasai East,","Vasai, Thane",,India,Thane,Maharashtra,Thane,401208
5172,"Gala No-103, Part-1, Building No. 2, Unico Industrial Park, Tungareshwar Fatta, Sativali, Vasai East,","Vasai, Thane",,India,Thane,Maharashtra,Thane,401208
5173,"Gala No-103, Part-1, Building No. 2, Unico Industrial Park, Tungareshwar Fatta, Sativali, Vasai East,","Vasai, Thane",,India,Thane,Maharashtra,Thane,401208
7337,"A/18, Kalpita enclaves co-op Hsg soc.Ltd","Swami Nityanand Marg,",,India,,Maharashtra,,0
11714,,Chitrakote Road Dalpat Sagar Ward,Baster Jagdalpur - (C.G.),,Jagdalpur,,,494001
1806,"Near Bus Stand,","Jalandhar Road,",,India,Gurdaspur,Punjab,NA,143505
1805,"D.No.7-10-925, Staion Road",Nizamabad,,India,Nizamabad,Telangana,NA,503001
1804,"Shop No.42-44, Old Medical Complex, G.E.Road","Rajbandha Maidan, Raipur",,India,Raipur,Chattisgarh,NA,492001
11715,,Opp. Civil Hospital,,,Bhiwani,,,127021
11716,,,,,Bhiwani,,,
11717,,,,,Gwalior,,,
19825,"NEAR BUS STAND,JALANDHAR ROAD           ",                                        ,,,BATALA                   ,,,143505
22013,OPP.CIVIL HOSPITAL                      ,                                        ,,,BHIWANI                  ,,,       
1808,"4-8-47/1, Opposite Huda Colony, Sainagar,","Attapur, Hyderabad",,India,Hyderabad,Telangana,NA,500064
1807,"L-40, 41, Akashganga Complex,","State Highway,",,India,Sabarkantha,Gujarat,NA,383001
11720,Buxar,Brahampur Chaurasta,District,,Buxar,,,802112
5174,"13 B Shanti Commercial Center, Gheekanta","Bhadra, Ahmedabad",,India,Ahmedabad,Gujarat,Ahmedabad,380001
1809,Main Bazaar,Hospet,,India,Bellary,Karnataka,NA,583201
1810,"#10 - 14, Main Road,","Madhira, Khammam Dist",,India,Khammam,Telangana,NA,507203
7067,Sason,Sambalpur,,India,Sambalpur,Odisha,,768200
18634,P.O.SASON                               ,DIST.SAMBALPUR                          ,,,SAMBALPUR                ,,,       
11721,P.S Baskhari,Hanuman Garhi Gali,Baskhari P.O,,Baskhari,,,224129
11722,Rath Distt. Hamirpur,Miyanpura,,,Rath,,,210431
18991,MEENA BAZAR                             ,                                        ,,,KASGANJ                  ,,,       
21813,"BALAJI BHAVAN,NEAR BUILDING BAZAAR      ","CHITRAKOTE ROAD,JAGDALPUR,DISTT.BASTER  ",,,JAGDALPUR                ,,,494001
5175,"Deep Hight Building, Nagar Road","Ramwadi, Pune",,India,Pune,Maharashtra,Pune,411014
6880,"127/3-4, Nai Basti",Ghaziabad,,India,Ghaziabad,Uttar Pradesh,Delhi-NCR,201001
5176,"Behind S T Stand, Jaysingpur",Kolhapur,,India,Kolhapur,Maharashtra,Kolhapur,416601
11723,Gandhi Path Near Ganga Bridge,Kuwanr Singh Colony,,,Chas,,,827013
11724,,G. F. 27-28-29 National Plaza Sadar,Bazar Near Pindi Street,,Ludhiana,,,141008
11725,"127/3-4,Nai Basti",0,,,Ghaziabad,Uttar Pradesh,,201001
20111,"B-2,LAXMI MARKET                        ",                                        ,,,SIKAR                    ,,,332001
20792,BASEMENT SAKSHI COMPLEX                 ,KISHANPURA                              ,,,SAHARANPUR               ,,,       
5177,"Ground Floor, Sandesh Dawa Bazaar","Ganjipeth, Nagpur",,India,Nagpur,Maharashtra,Nagpur,440018
1811,"234 Kalyan Vihar,",Delhi,,India,Delhi,Delhi,NA,110009
11726,Anakapallivizag(Dist),D. No. 7-8-6,Mallavarapu Vari Veedhi,,,,,531001
20479,"NETAJIPALLY,ISLAMPUR                    ",                                        ,,,DINAJPUR(N)              ,,,733202
1813,"Near Mahendrakar Circle, No 458, 1st Floor,",H M K Plaza Basaveshwara Road,,India,Gadag,Karnataka,NA,582101
1812,"Medical Market, Opp.M.G.Hospital",Jodhpur,,India,Jodhpur,Rajasthan,NA,342001
5180,"Shop No. 9, UGF, 110/34, Dream Plaza, Nayagaon","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226018
5179,Gole Colony,Nashik,,India,Nashik,Maharashtra,Nashik,422002
5178,"Gala No-103, Part-1, Building No. 2, Unico Industrial Park, Tungareshwar Fatta, Sativali, Vasai East,","Vasai, Thane",,India,Thane,Maharashtra,Thane,401208
11727,,Surajbhan Market Hindaun City,Dawa Bazar Damp Road Rajasthan -,,Hindaun City,,,322230
11729,G.E. Road,Shop No.33,Old Medical Complex,,Raipur,,,492001
22864,,,,,Raibareli,Uttar Pradesh,,
5181,"Khair Nagar Bazar, near Hauz Wali Masjid","Khair Nagar, Meerut",,India,Meerut,Uttar Pradesh,Meerut,250001
21463,HUSSAIN MARKET                          ,"PULPAR,KHANDAK ROAD                     ",,,BIHARSHARIF              ,,,803101
11730,,Bassi Khawaju,,,Hoshiarpur,,,146001
18403,"CTS NO 6706/76B/14,FIRST FLOOR          ","RISHAB NIVAS 5TH CROSS,TAGORE ROAD      ",,,GADAG                    ,,,582101
20112,SURAJ BHAN MARKET                       ,DAWA BAZAR                              ,,,HINDAUNCITY              ,,,322230
18635,NEAR SARASWATI SISU VIDYA MANDIR        ,                                        ,,,JUNAGARH                 ,,,766014
18992,KHAIR NAGAR                             ,                                        ,,,MEERUT                   ,,,       
11731,Nandayal,D. No. 25/686/P-240,Padmavathi Nagar,,Nandayal,,,518501
11732,Usa Center Coen Road Hubli,A Block 1St Floor,A Block 1St Floor,,Hubli,,,580020
20115,SHOP NO.6 CHHABRA MARKET                ,DAWA BAZAR KE PAS TONK ROAD             ,,,BAZARIYA (SWAI MADHOPUR) ,,,       
21466,"HOSPITAL ROAD, FORBISGANJ               ",FORBISGANJ                              ,,,FORBISGANJ               ,,,854318
21273,"1ST FLOOR, R. NO.1, 2ND FLOOR, PROP. NO,","CTS NO.-8545, NEAR GANESH MANDIR,       ",,,AURANGABAD               ,,,431001
11733,,,,,Uttara,,,
7338,"At Jayabada,",,,India,,Orissa,,
1814,"Hare Street 40, Ezra Street, 1st Floor,","Ward No 45,Kolkata Gpo,",,India,Kolkata,West Bengal,NA,700001
20793,NAVEEN MARKET                           ,STATION ROAD                            ,,,GONDA                    ,,,271002
11734,,# 52/2 1St & 2Nd Flrpatel Road,Perambur Chennai -,,Chennai,,,600011
1815,", Edappally, 49/1152 A-1, First Floor,",Raghavan Pillai Road,,India,Ernakulam,Kerala,NA,682024
11735,,Shakarwar Rola Mokama,Patna,,Patna,,,803302
11736,Mokama Pin - 803 302,Chowk Bazar Main,Road,,Mokama,,,800004
5182,Kati Oli,Kamptee,,India,Nagpur,Maharashtra,Nagpur,441002
21464,"KHAGESH BHAWAN,MADHUBANI                ",                                        ,,,PURNEA                   ,,,854301
11737,,,,,Dewas,,,
19826,NEAR MADAN FILLING STATION              ,AMRITSAR ROAD                           ,,,BATALA                   ,,,143505
7339,"SUPER MARKET, SHALINI ROAD, DEWAS",,,India,,Madhya Pradesh,,455001
11738,,,,,Dewas,,,
5183,"Shop No. 11-33-3-1, Thatakulavari Street, Kothapet","Tarapet, Vijayawada",,India,Vijayawada,Andhra Pradesh,Krishna,520001
5184,"House No. 57, Near Sethi Market","Khair Nagar, Meerut",,India,Meerut,Uttar Pradesh,Meerut,250002
1816,"787/1, Soti Ganj,",Begum Bridge Road,,India,Meerut,Uttar Pradesh,NA,250002
11740,Khair Nagar Meerut City U.P.,134/6 Kamla Market,,,Meerut,,,250001
18993,"134/6,KAMLA MARKET                      ",KHAIR NAGAR                             ,,,MEERUT                   ,,,       
21271,"T1/T2,CITTY CENTRE                      ",DATTA CHOWK                             ,,,YAVATMAL                 ,,,445001
11741,Street Manjakuppam Cuddalore - 60,Old No.17 A New No.34 South,Kaveri,,,,,607001
11743,,,,,Chidambaram,,,
1817,"6A Sabapathy Chetty Street,","Manjakuppam,",,India,Cuddalore,Tamil Nadu,NA,607001
11744,,,,,Trichur,,,
11745,,,,,Trichur,,,
22210,"AL-ISMAIL PLAZA, KANIKADAL              ",                                        ,,,SRINAGAR                 ,,,190010
22211,"CHOTTA BAZAR, KARAN NAGAR,              ","NEAR RAMA KRISHNA MISSION,              ",,,SRINAGAR                 ,,,190010
21272,"DR.KADAM HOSPITAL,SHOP NO.8             ","GHAMODIA FACTORY,DR.LANE                ",,,NANDED                   ,,,431601
1820,"No.19, Old Pappuraja Street,","Theni, Chennai",,India,Chennai,Tamil Nadu,NA,625531
1818,"Uditnagar, 1st Floor, Udayan Arcade,","Pratima Complex,",,India,Rourkela,Odisha,NA,769012
1819,"Medical College, T.C. 2/781,","Chalakuzhy Road,",,India,Trivandrum,Kerala,NA,695011
22866,,,,,Kottayam,Kerala,,
18069,"19, OLD PAPPURAJA LANE,                 ",EDAMAL STREET                           ,,,THENI                    ,,,625531
11746,,Govt Medical College,Kozhikode,,Kozhikode,,,673008
11747,,Jail Garden Road,Abid Nagar,,Raebareli,,,229001
11748,Ward No 6 Opp Union Bank Ghat Road,Shop No 82 & 83 First Floor,Rajat Plaza House No 609/Ff/L,,Nagpur,,,440018
5187,"Shop No. 1, Sector B, Kondli, Gharoli, Near DDA Market","Mayur Vihar Phase 3, Delhi",,India,Delhi,Delhi,Delhi-NCR,110096
5186,"39, Ramgopal Industrial Estate, Dr.R.P.Road, Mulund West","Mulund, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400080
5185,"Shop No11, 1st Floor, Sea View, Opposite Mumbra Railway Station","Mumbra, Thane",,India,Thane,Maharashtra,Thane,400612
22867,,,,,Calicut,Kerala,,
11749,,,,,Secundrabad,,,
22868,,,,,Hyderabad,Telangana,,
7028,"No. 16, 8th Street","Gopalapuram, Chennai",,India,Chennai,Tamil Nadu,Chennai,600086
22869,,,,,Tirunelveli,Tamil Nadu,,
18071,"2/H-113, HOUSING BOARD COLONY           ",NEAR NEW BUS STAND                      ,,,TENKASI                  ,,,627811
5188,"1062, Kabba Khera, Civil Lines",Unnao,,India,Unnao,Uttar Pradesh,Other,209801
22870,,,,,Theni,Tamil Nadu,,
11750,,Shop No. 595 Kesho Ram Complex,Vill. Burial Sector - 45/C Chandigarh,,Chandigarh,,,160017
7068,Hospital Road,Aizawl,,India,Aizawl,,,796001
11751,Begusarai 851 101,Market Today Kachari,Road,,,,,111111
11752,Ranchi Dhanbad,Thakkar Market,Opp. Ray Talkies Naya Bazar,,Dhanbad,,,826001
18404,PHARMACEUTICAL DISTRIBUTORS             ,"1ST FLOOR,SHABADI BUILDING,STATION ROAD ",,,BAGALKOT                 ,,,587101
22872,,,,,Ghaziabad,Uttar Pradesh,,
22873,,,,,Chandigarh,Chandigarh,,
5189,"Shop No. 1, 1031/2A, Dhani Ki Kutiya, Ravindra Nagar, Tapti Nagar","Adhartal, Jabalpur",,India,Jabalpur,Madhya Pradesh,Jabalpur,482004
11753,,,,,Midnapur,,,
11754,,,,,Delhi,,,
1821,"Kankanady, 25-2-160/2, 1st Floor, 'Shanthi',","Balikashram Road,",,India,Mangalore,Karnataka,NA,575002
11755,Rae Bareili,Madhuban Complex,Rae Bareli,,,,,111111
11756,,Rajdwara,Road,,Rampur,,,244901
11757,,1St Flr Shabadi Building Station Road,Bagalkot -587101 Mob: 9482481654,,Bagalkot,,,587101
1822,"117 A, Anandamath,","P.O. Ichapur,",,India,North Presidency,West Bengal,NA,743144
11758,Chakarderpur,Jama Masjid Complex,Rajbari Road,,Ranchi,,,833102
20480,"13,K.N.C ROAD (NORTH)                   ","1ST FLOOR,SHOP NO.1,ASHOKE MARKET       ",,,BARASAT                  ,,,700124
21710,"JAMA MASJID COMPLEX,                    ","WARD NO.10,RAJBARI ROAD                 ",,,CHAKRADHARPUR            ,,,833102
1823,,Sundargarh,,India,Sundargarh,Odisha,NA,769001
11759,,Kammu Tola,Favara,,Agra,,,282003
11760,,,,,Kochi,,,
1824,"Bt/40, New Bus Terminal Building,","Gandhi Road,",,India,Sundargarh,Odisha,NA,769001
1825,"168, Nehru Bazar,",Jaipur,,India,Jaipur,Rajasthan,NA,302003
18744,"AMOLAPATTY, H.C.B ROAD,                 ",                                        ,,,SIBSAGAR                 ,,,785640
5190,"Shop No. 36, 37, Mayur Trade Center, Dawa Bazar, Pune Mumbai Road Chinchwad Station","Chinchwad, Pune",,India,Pune,Maharashtra,PCMC,411019
11762,Pathanamthitta - Kerla,Building 30/1833 First Floor Block-A,Gerneral Hospital T.K.Road,,Pathanamthitta,,,689645
11763,,Old Blood Bank Building,Medical College Hospital Trivandrum -,,Trivandrum,,,695011
11764,,N.No. 4 O.No. 5/1/1 Ground Floor,Jothi Venkatachalam Salai Vepery,,Chennai,,,600007
11765,,,,,Secundrabad,,,
20114,PANI KI TANKI KE SAMNE                  ,"RAJAWAT MARKET,BIJLI GHAR               ",,,BHARATPUR                ,,,0
11766,,D.No;1-8-506/5/1Grn Flr Prakash Nagar,Begumpet Secunderabad -,,Secunderabad,,,500016
22874,,,,,VISAKHAPATNAM,Andra Pradesh,,
22875,,,,,Vellore,Tamil Nadu,,
11767,,,,,Hyderabad,,,
1826,"0, 59/115, A, Birhana Road",Ramvihar Market,,India,Kanpur,Uttar Pradesh,NA,208001
5191,"294,Satyen Roy Road","Behela, Kolkata",,India,Kolkata,West Bengal,Kolkata,700034
1827,"L-2 Kaslival Pavilion, 1 Kamgar Chowk,","Cidco No-2,",,India,Aurangabad,Maharashtra,NA,431005
5192,"Shop No. 4, City Centre, Opposite Union Bank of India",Silvassa,,India,Silvassa,Silvassa,Silvassa,396230
21133,"IST FLOOR,DDA MARKET,GH -5&7            ",PASCHIM VIHAR                           ,,,NEW DELHI                ,,,110087
5193,"M-17, Basement Life Side, Lajpat Nagar-II",New Delhi,,India,Delhi,Delhi,Delhi-NCR,110024
1828,"A/34-B, Nandjyot Industrial Estate, Andheri-Kurla Road, Safed Pool","Andheri East, Mumbai",,India,Mumbai,Maharashtra,NA,400072
7340,,,,India,,Maharashtra,,
20794,"B-29 AWASVIKAS COLONY,SHIV SHAKTI       ","HOSPITAL,NAGHETA ROAD                   ",,,HARDOI                   ,,,       
1829,"20 Malir Bagan,","P.O.Makhla,P.S-Uttarpara,",,India,Hooghly,West Bengal,NA,712245
11769,,Pharmaceuticals Distributors,Fountain,,Agra,,,282003
11770,,,,,Morigaon,,,
11771,Cuttack Orrisa,At / P.O. Nischintakoili,,,Nischintakoili,,,754207
1830,"Saraswat Chowk,",Yavatmal,,India,Yavatmal,Maharashtra,NA,445001
1831,"Cc/Xxix//246,","Fort Road,",,India,Cannanore,Kerala,NA,670001
1832,"M. P. Dwivedi Road,",Bhagalpur,,India,Bhagalpur,Bihar,NA,812002
20795,SHOP NO CSC-B-302                       ,SAHARA STATE MANDIYAON                  ,,,LUCKNOW                  ,,,       
20319,"CITY SHOPING COMPLEX,SHOP NO-3          ","1ST FLOOR,OPP.ANURAG NURSURY,KABULI ROAD",,,DEHRADUN                 ,,,248006
6954,"B-17, 1st Floor, B-Block, Community Center","Janak Puri, New Delhi",,India,Delhi,Delhi,Delhi-NCR,110058
5194,"Boral, Malipara",Kolkata,,India,Kolkata,West Bengal,Kolkata,700096
18405,PHARMACEUTICALS DISTRIBUTORS            ,SRI PANDURANGA TEMPLE STREET            ,,,CHIKMAGALUR              ,,,577101
22876,,,,,Goa,Goa,,
7341,,,,India,,Uttar Pradesh,,
4031,"8D, Tokobari Road, Pan Bazar",Guwahati,,India,Guwahati,Assam,Guwahati,781001
4018,"Tokobari Road, Pan Bazaar",Guwahati,,India,Guwahati,Assam,Guwahati,781001
11773,Pokaran No.Ii Thane (W),Lok Hospital Vanat,Vihar,,,,,111111
11774,P.O.Beniachity-13,Gurudwara Road,,,Benachity,,,713213
11775,Nadia,31/4 Ram Ranai Goswami Street,P.O+P.S-Santipur,,Nadia,,,741404
20481,"39/3/2,MONDAL PARA LANE                 ",                                        ,,,KOLKATA                  ,,,700090
1833,"Sneh Villa, Near  Chouth Mata Mandir",Baran,,India,Baran,Rajasthan,NA,325205
11776,Varanasi,K-61/113 Saptsagar,Maidagin,,Varanasi,,,221001
5195,"Bhursit Brahminpara, Munsirhat",Howrah,,India,Howrah,West Bengal,Howrah,711410
5196,Bhursit Brahminpara,"Munsirhat, Howrah",,India,Howrah,West Bengal,Howrah,711410
5197,Bhursit Brahminpara,"Munsirhat, Howrah",,India,Howrah,West Bengal,Howrah,711410
1834,"Berhampore 119/G, B.B.Sen Road,",P.O. Khagra,,India,Murshidabad,West Bengal,NA,742103
11778,,Hichuk Para,Purulia,,Purulia,,,723101
22877,,,,,Alwar,Rajasthan,,
19223,"12-27-184,SHOP NO-3                     ","VISWASAI MEDICAL COMPLEX,KOTHAPET       ",,,GUNTUR                   ,,,       
11779,Nagaland,I.M. Road,Mokokchung,,Mokokchung,,,798601
5198,"327, Narmada Building, Ground Floor, Mumbai Goa Highway","Mangaon, Raigad",,India,Raigad,Maharashtra,Raigad,402104
18565,"Santhi Complex, Opp. Prakash Fuels      ",Thodupuzha                              ,,,THODUPUZHA               ,,,685584
22016,SHOP NO.88/551                          ,KHINNI GALI                             ,,,AGRA                     ,,,282003
11780,,71 1St Flr N.G. Narayanasamy Street,New Sidhapudin Coimbatore -,,Coimbatore,,,641044
11781,,Erode -,,,Erode,,,638004
22878,,,,,Coimbatore,Tamil Nadu,,
22880,,,,,Salem,Tamil Nadu,,
4045,"Shop No. 13-14, Ground Floor, H.No.4/18, Shriman Palace, Opposite Crescent Hospital, Ward No. 5","Dhantoli, Nagpur",,India,Nagpur,Maharashtra,Nagpur,440012
11784,,,,,Fatehabad,,,
